Profile_Id,Profile_Name,Profile_Link,Designation
1507,Quang Nguyen,https://pureportal.coventry.ac.uk/en/persons/quang-nguyen/publications/,False
1508,Thai Nguyen,https://pureportal.coventry.ac.uk/en/persons/thai-nguyen/publications/,Lecturer in Accounting
1509,Thang Nguyen,https://pureportal.coventry.ac.uk/en/persons/thang-nguyen/publications/,Assistant Professor Research - Finance
1510,Tri Nguyen,https://pureportal.coventry.ac.uk/en/persons/tri-nguyen/publications/,Lecturer in Economics
1511,Judeline Nicholas,https://pureportal.coventry.ac.uk/en/persons/judeline-nicholas/publications/,FBL FBL Tutor
1512,Katie Nicholls,https://pureportal.coventry.ac.uk/en/persons/katie-nicholls/publications/,CELTA
1513,Hanna Nicholls-Findlay,https://pureportal.coventry.ac.uk/en/persons/hanna-nicholls-findlay/publications/,FBL Assistant- Coventry Law Centre Student Clinics
1514,Heidi Nicholson,https://pureportal.coventry.ac.uk/en/persons/heidi-nicholson/publications/,Assistant Lecturer in Automotive Engineering
1515,Ann-Marie Nienaber,https://pureportal.coventry.ac.uk/en/persons/ann-marie-nienaber/publications/,Professor in Human Resource Management and Organisation Behaviour
1516,Kamyar Nikzadfar,https://pureportal.coventry.ac.uk/en/persons/kamyar-nikzadfar/publications/,Assistant Professor (Academic)
1517,Arum Ningsih,https://pureportal.coventry.ac.uk/en/persons/arum-ningsih/publications/,False
1518,Anurag Niranjan,https://pureportal.coventry.ac.uk/en/persons/anurag-niranjan/publications/,False
1519,Tim Nisbet,https://pureportal.coventry.ac.uk/en/persons/tim-nisbet/publications/,Assistant Professor Academic
1520,Jonathan Nixon,https://pureportal.coventry.ac.uk/en/persons/jonathan-nixon/publications/,False
1521,Helen Nixseaman,https://pureportal.coventry.ac.uk/en/persons/helen-nixseaman-2/publications/,VCO Governor
1522,Ernest Nnadi,https://pureportal.coventry.ac.uk/en/persons/ernest-nnadi/publications/,"Lecturer in Quality, Health, Safety and Environment"
1523,Abdurafiu Noah,https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah/publications/,Assistant Professor (Academic)
1524,George Arthur Noble,https://pureportal.coventry.ac.uk/en/persons/george-arthur-noble/publications/,False
1525,Masayo Nojiri Gershon,https://pureportal.coventry.ac.uk/en/persons/masayo-nojiri-gershon/publications/,Academic Marking Assistant
1526,Mark Noon,https://pureportal.coventry.ac.uk/en/persons/mark-noon/publications/,Assistant Professor Academic
1527,Paul Noon,https://pureportal.coventry.ac.uk/en/persons/paul-noon-2/publications/,Pro-Vice-Chancellor - Enterprise and Innovation
1528,Muhammad Usama Noorani,https://pureportal.coventry.ac.uk/en/persons/muhammad-usama-noorani/publications/,False
1529,Math Noortmann,https://pureportal.coventry.ac.uk/en/persons/math-noortmann/publications/,False
1530,Maria Norris,https://pureportal.coventry.ac.uk/en/persons/maria-norris/publications/,Assistant Professor (Academic)
1531,Jessica Northey,https://pureportal.coventry.ac.uk/en/persons/jessica-northey/publications/,Assistant Professor Research
1532,Asia Nosheen,https://pureportal.coventry.ac.uk/en/persons/asia-nosheen/publications/,Lecturer in Engineering Project Management
1533,Allan Joel Zalimba Ntata,https://pureportal.coventry.ac.uk/en/persons/allan-joel-zalimba-ntata/publications/,False
1534,Martin Nthakomwa,https://pureportal.coventry.ac.uk/en/persons/martin-nthakomwa/publications/,Lecturer in International Disaster Relief and Community Reconstruction
1535,Hyppolite Ntigurirwa,https://pureportal.coventry.ac.uk/en/persons/hyppolite-ntigurirwa/publications/,False
1536,Ilias Ntoukas,https://pureportal.coventry.ac.uk/en/persons/ilias-ntoukas/publications/,False
1537,Bobur Nusratullaev,https://pureportal.coventry.ac.uk/en/persons/bobur-nusratullaev/publications/,FBL Law Clinic Supervisor
1538,Conifer Nwaberiegwu,https://pureportal.coventry.ac.uk/en/persons/conifer-nwaberiegwu/publications/,"Project Supervisor, Academic Marking Assistant"
1539,Amy Nwanekezie,https://pureportal.coventry.ac.uk/en/persons/amy-nwanekezie/publications/,Lecturer in Leadership
1540,Chiwuokem Nwoko,https://pureportal.coventry.ac.uk/en/persons/chiwuokem-nwoko/publications/,False
1541,Anastesia Nzute,https://pureportal.coventry.ac.uk/en/persons/anastesia-nzute/publications/,Lecturer
1542,Isaac Obeng,https://pureportal.coventry.ac.uk/en/persons/isaac-obeng-2/publications/,Academic Marking Assistant
1543,George Obeng Dankwah,https://pureportal.coventry.ac.uk/en/persons/george-obeng-dankwah/publications/,Lecturer in Business Strategy
1544,Anne Obey,https://pureportal.coventry.ac.uk/en/persons/anne-obey/publications/,VCO Governor
1545,Martins Obi,https://pureportal.coventry.ac.uk/en/persons/martins-obi/publications/,Assistant Professor (Academic)
1546,Valentine Obiora,https://pureportal.coventry.ac.uk/en/persons/valentine-obiora/publications/,False
1547,Laura O'Brien,https://pureportal.coventry.ac.uk/en/persons/laura-obrien/publications/,Lecturer - Nursing Associate
1548,Steve O'Brien,https://pureportal.coventry.ac.uk/en/persons/steve-obrien/publications/,Academic Marking Assistant
1549,Lorna O'Doherty,https://pureportal.coventry.ac.uk/en/persons/lorna-odoherty/publications/,Associate Professor Academic
1550,Amy O'Donnell,https://pureportal.coventry.ac.uk/en/persons/amy-odonnell/publications/,Associate Head of School - Recruitment and Marketing
1551,Dylan O'Driscoll,https://pureportal.coventry.ac.uk/en/persons/dylan-odriscoll/publications/,Associate Professor (Research)
1552,Bentil Oduro,https://pureportal.coventry.ac.uk/en/persons/bentil-oduro/publications/,Assistant Professor (Academic)
1553,Chioma Ofoma,https://pureportal.coventry.ac.uk/en/persons/chioma-nkechi-ofoma/publications/,Lecturer in Enterprise and Entrepreneurship
1554,Ikedinachi Ogamba,https://pureportal.coventry.ac.uk/en/persons/ike-ogamba/publications/,False
1555,Chibuzor Oguamanam,https://pureportal.coventry.ac.uk/en/persons/chibuzor-oguamanam/publications/,False
1556,Ogechi Ohadomere,https://pureportal.coventry.ac.uk/en/persons/ogechi-ohadomere-2/publications/,Assistant Professor Academic
1557,Maureen O'Hara,https://pureportal.coventry.ac.uk/en/persons/maureen-ohara/publications/,Assistant Professor Academic
1558,Isaiah Oino,https://pureportal.coventry.ac.uk/en/persons/isaiah-oino/publications/,Assistant Professor Academic
1559,Adedapo Ojo,https://pureportal.coventry.ac.uk/en/persons/adedapo-ojo/publications/,Assistant Professor (Academic)
1560,Ejemen Ojobo,https://pureportal.coventry.ac.uk/en/persons/ejemen-ojobo/publications/,Assistant Professor (Academic)
1561,Justin Okoli,https://pureportal.coventry.ac.uk/en/persons/justin-okoli/publications/,PHD Research Supervisor
1562,Somtobechukwu Nwachukwu Okpala,https://pureportal.coventry.ac.uk/en/persons/somtobechukwu-nwachukwu-okpala/publications/,False
1563,Mirhiga Okuwhere,https://pureportal.coventry.ac.uk/en/persons/mirhiga-okuwhere/publications/,FBL PhD Student Worker
1564,Nduka Okwose,https://pureportal.coventry.ac.uk/en/persons/nduka-okwose/publications/,Research Fellow - Clinical Cardiovascular Exercise Physiology
1565,Olusola Oladipo,https://pureportal.coventry.ac.uk/en/persons/olusola-oladipo/publications/,False
1566,Olukemi Olaniran,https://pureportal.coventry.ac.uk/en/persons/olukemi-olaniran-3/publications/,Assistant Lecturer in Project Management
1567,Olayide Olatilewa Olaosebikan,https://pureportal.coventry.ac.uk/en/persons/olayide-olatilewa-olaosebikan/publications/,False
1568,Magret Olarewaju,https://pureportal.coventry.ac.uk/en/persons/magret-olarewaju/publications/,Assistant Professor (Academic)
1569,Jolaade Magreth Olatunbosun,https://pureportal.coventry.ac.uk/en/persons/jolaade-magreth-olatunbosun/publications/,False
1570,Nick Oldham,https://pureportal.coventry.ac.uk/en/persons/nick-oldham/publications/,Academic Marking Assistant
1571,James Juma Olela,https://pureportal.coventry.ac.uk/en/persons/james-juma-olela/publications/,False
1572,George Olivier,https://pureportal.coventry.ac.uk/en/persons/george-olivier/publications/,False
1573,Kehinde Olowookere,https://pureportal.coventry.ac.uk/en/persons/kehinde-olowookere/publications/,Assistant Professor Academic
1574,Adegoke Olubanwo,https://pureportal.coventry.ac.uk/en/persons/adegoke-olubanwo/publications/,Assistant Professor Academic
1575,Oluwapelumi Oluwadamilare Olubori,https://pureportal.coventry.ac.uk/en/persons/oluwapelumi-oluwadamilare-olubori/publications/,False
1576,Raina O'Mahony,https://pureportal.coventry.ac.uk/en/persons/raina-omahony/publications/,Clinical Visiting Tutor
1577,Maktoba Omar Omar,https://pureportal.coventry.ac.uk/en/persons/maktoba-omar-omar/publications/,Associate Head of School - Student Experience
1578,Muna Omar,https://pureportal.coventry.ac.uk/en/persons/muna-omar/publications/,Lecturer in Occupational Therapy
1579,Jude Ominyi,https://pureportal.coventry.ac.uk/en/persons/jude-ominyi/publications/,Assistant Professor (Academic)
1580,Joyce Omojor-Oche,https://pureportal.coventry.ac.uk/en/persons/joyce-omojor-oche/publications/,"Project Supervisor, Academic Marking Assistant"
1581,Andrea Ondruskova,https://pureportal.coventry.ac.uk/en/persons/andrea-ondruskova/publications/,False
1582,Edward Ong,https://pureportal.coventry.ac.uk/en/persons/edward-ong/publications/,Lecturer in Forensic Psychology
1583,Oghenerukevwe Oghenemarho Onomavwe,https://pureportal.coventry.ac.uk/en/persons/oghenerukevwe-oghenemarho-onomavwe/publications/,False
1584,Elif Oran,https://pureportal.coventry.ac.uk/en/persons/elif-oran/publications/,False
1585,Kayleigh Orchard,https://pureportal.coventry.ac.uk/en/persons/kayleigh-orchard/publications/,False
1586,Sarah Ordu,https://pureportal.coventry.ac.uk/en/persons/sarah-ordu-2/publications/,Academic Marking Assistant
1587,Monica Maria Oriani,https://pureportal.coventry.ac.uk/en/persons/monica-maria-oriani/publications/,Academic Marking Assistant
1588,Marina Orsini-Jones,https://pureportal.coventry.ac.uk/en/persons/marina-orsini-jones/publications/,Professor in Global Higher Education Practice (Applied Linguistics)
1589,Jasmine Otuko Osabutey,https://pureportal.coventry.ac.uk/en/persons/jasmine-otuko-osabutey/publications/,False
1590,Osa-Godwin Osaghae,https://pureportal.coventry.ac.uk/en/persons/osa-godwin-osaghae/publications/,Lecturer in International Business
1591,Sandra Osemwenkhae,https://pureportal.coventry.ac.uk/en/persons/sandra-osemwenkhae/publications/,Assistant Lecturer in Leadership and Management in Health
1592,John O'Shea,https://pureportal.coventry.ac.uk/en/persons/john-oshea/publications/,Assistant Professor Academic
1593,Jane Osmond,https://pureportal.coventry.ac.uk/en/persons/jane-osmond/publications/,Assistant Professor Research
1594,Joy Oti,https://pureportal.coventry.ac.uk/en/persons/joy-oti/publications/,Lecturer in Law
1595,Safeer Rahman Ottakath Cholakkal,https://pureportal.coventry.ac.uk/en/persons/safeer-rahman-ottakath-cholakkal/publications/,False
1596,Alun Owen,https://pureportal.coventry.ac.uk/en/persons/alun-owen/publications/,Head of Statistics Advisory Service
1597,Luke Owen,https://pureportal.coventry.ac.uk/en/persons/luke-owen/publications/,False
1598,Shakirat Owolabi,https://pureportal.coventry.ac.uk/en/persons/shakirat-owolabi/publications/,Lecturer
1599,Karen Owusu Agyekum,https://pureportal.coventry.ac.uk/en/persons/karen-owusu-agyekum/publications/,False
1600,Sam Oxford,https://pureportal.coventry.ac.uk/en/persons/sam-oxford/publications/,Associate Director of Research and Engagement
1601,David Oyebisi,https://pureportal.coventry.ac.uk/en/persons/david-oyebisi/publications/,Lecturer in IT Management
1602,Tobi Oyefeso,https://pureportal.coventry.ac.uk/en/persons/tobi-oyefeso/publications/,False
1603,Michael Oyelere,https://pureportal.coventry.ac.uk/en/persons/michael-oyelere/publications/,Assistant Professor Academic
1604,Serdar Sonay Ozbay,https://pureportal.coventry.ac.uk/en/persons/serdar-sonay-ozbay/publications/,False
1605,Sena Ozdemir,https://pureportal.coventry.ac.uk/en/persons/sena-ozdemir/publications/,PHD Research Supervisor
1606,Alpaslan Ozerdem,https://pureportal.coventry.ac.uk/en/persons/alpaslan-ozerdem/publications/,VCO Visiting Professor
1607,Rowena Padamsey,https://pureportal.coventry.ac.uk/en/persons/rowena-padamsey/publications/,Lecturer in Occupational Therapy
1608,Emily Paffett,https://pureportal.coventry.ac.uk/en/persons/emily-paffett/publications/,Research Assistant
1609,Alexander Page,https://pureportal.coventry.ac.uk/en/persons/alexander-page/publications/,"Lecturer in Childhood, Youth and Education"
1610,Hildebrando Pahula,https://pureportal.coventry.ac.uk/en/persons/hildebrando-pahula-2/publications/,Lecturer in Economics
1611,Eva Pakostova,https://pureportal.coventry.ac.uk/en/persons/eva-pakostova/publications/,Assistant Professor (Research)
1612,Mark Pakula,https://pureportal.coventry.ac.uk/en/persons/mark-pakula/publications/,Academic Marking Assistant
1613,Vasile Palade,https://pureportal.coventry.ac.uk/en/persons/vasile-palade/publications/,Professor in Artificial Intelligence and Data Science
1614,James Pallivathukkal,https://pureportal.coventry.ac.uk/en/persons/james-pallivathukkal/publications/,False
1615,Muhamad Imam Pamungkas,https://pureportal.coventry.ac.uk/en/persons/muhamad-imam-pamungkas/publications/,False
1616,Rrubaa Panchendrarajan,https://pureportal.coventry.ac.uk/en/persons/rrubaa-panchendrarajan/publications/,Project Supervisor
1617,Sarah Pancholi,https://pureportal.coventry.ac.uk/en/persons/sarah-pancholi/publications/,Curriculum Lead Associate Professor - Academic
1618,Jishnu Pandamkulangara Kizhakkethil,https://pureportal.coventry.ac.uk/en/persons/jishnu-pandamkulangara-kizhakkethil/publications/,False
1619,Anup Pandey,https://pureportal.coventry.ac.uk/en/persons/anup-pandey-2/publications/,Lecturer in Data Science
1620,Mukesh Pandey,https://pureportal.coventry.ac.uk/en/persons/mukesh-pandey/publications/,Assistant Professor in Aviation Management
1621,Vartika Pandey,https://pureportal.coventry.ac.uk/en/persons/vartika-pandey/publications/,False
1622,Styliani (Elina) Panetsidou,https://pureportal.coventry.ac.uk/en/persons/styliani-elina-panetsidou/publications/,Assistant Professor (Research)
1623,Nicole Panizza,https://pureportal.coventry.ac.uk/en/persons/nicole-panizza/publications/,Assistant Professor Academic
1624,Kyle Panton,https://pureportal.coventry.ac.uk/en/persons/kyle-panton/publications/,Lecturer in Automotive Aerodynamics
1625,Konstantina Papadopoulou,https://pureportal.coventry.ac.uk/en/persons/konstantina-papadopoulou/publications/,False
1626,Ioannis Papagiannis,https://pureportal.coventry.ac.uk/en/persons/ioannis-papagiannis/publications/,False
1627,Alexia Papamichail,https://pureportal.coventry.ac.uk/en/persons/alexia-papamichail/publications/,Academic Marking Assistant
1628,Katlin Pardy,https://pureportal.coventry.ac.uk/en/persons/katlin-pardy/publications/,Lecturer in Paramedic Science
1629,Mason Parfitt,https://pureportal.coventry.ac.uk/en/persons/mason-parfitt/publications/,Lecturer in Law
1630,HyunMi Park,https://pureportal.coventry.ac.uk/en/persons/hyunmi-park/publications/,Assistant Professor (Academic)
1631,Jin Suk Park,https://pureportal.coventry.ac.uk/en/persons/jin-suk-park/publications/,Associate Professor Academic
1632,Junho Park,https://pureportal.coventry.ac.uk/en/persons/junho-park/publications/,Assistant Professor Research
1633,Nicola Parker,https://pureportal.coventry.ac.uk/en/persons/nicola-parker/publications/,Assistant Professor Academic
1634,Eric Parr,https://pureportal.coventry.ac.uk/en/persons/eric-parr/publications/,Assistant Professor Academic
1635,Alex Parry,https://pureportal.coventry.ac.uk/en/persons/alex-parry/publications/,False
1636,Gemma Parry,https://pureportal.coventry.ac.uk/en/persons/gemma-parry/publications/,Assistant Professor (Academic)
1637,Ali Asghar Parsa,https://pureportal.coventry.ac.uk/en/persons/ali-asghar-parsa/publications/,False
1638,Wendy Parsons,https://pureportal.coventry.ac.uk/en/persons/wendy-parsons/publications/,Lecturer in Nursing Associates
